"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","CD","CLOC","DLOC","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NLA","NLM","NM","NOS","TLLOC","TLOC","TNA","TNLA","TNLM","TNM","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Basic Rules","Class Rules","Clone Metric Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Exception Rules","Format Rules","Import Rules","Inheritance Metric Rules","Logging Rules","Miscellaneous Rules","Newstyle Rules","Python3 Rules","Size Metric Rules","Spelling Rules","Stdlib Rules","String Constant Rules","String Rules","Typecheck Rules","Variable Rules"
"L6760","HttpCheck","ceilometer.openstack.common.policy.HttpCheck~Cl","L6443","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\policy.py","849","1","863","33","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0.263158","5","5","0.263158","5","2","2","0","0","1","14","15","0","0","1","5","5","14","15","0","0","1","5","5","0","0","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6770","GenericCheck","ceilometer.openstack.common.policy.GenericCheck~Cl","L6443","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\policy.py","866","1","895","46","0","0","0","0","0","0","0","0","1","2","2","4","1","0","0","0","1","0.351351","13","9","0.351351","13","2","2","0","0","1","24","30","0","0","1","5","9","24","30","0","0","1","5","9","0","0","0","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"L6798","Launcher","ceilometer.openstack.common.service.Launcher~Cl","L6780","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","100","1","145","31","0","0","0","0","0","0","0","0","5","0","0","5","1","2","5","0","5","0.402985","27","27","0.402985","27","0","0","1","1","0","40","46","0","0","5","5","8","40","46","0","0","5","5","8","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6822","SignalExit","ceilometer.openstack.common.service.SignalExit~Cl","L6780","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","148","1","151","26","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","4","4","0","0","1","1","2","4","4","0","0","1","1","2","0","0","4","0","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6830","ServiceLauncher","ceilometer.openstack.common.service.ServiceLauncher~Cl","L6780","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","154","1","199","26","0","0","0","0","0","0","0","0","2","3","3","11","2","0","0","5","9","0.05","2","0","0.05","2","1","1","0","0","1","38","46","0","0","4","9","30","38","46","0","0","4","9","30","0","0","9","3","5","4","2","0","1","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"L6853","ServiceWrapper","ceilometer.openstack.common.service.ServiceWrapper~Cl","L6780","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","202","1","207","27","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","6","6","0","0","1","1","4","6","6","0","0","1","1","4","0","0","4","0","2","1","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6861","ProcessLauncher","ceilometer.openstack.common.service.ProcessLauncher~Cl","L6780","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","210","1","426","34","0","0","0","0","0","0","0","0","3","3","3","43","2","0","0","6","21","0.163043","30","7","0.163043","30","0","0","0","0","0","154","217","0","0","15","13","122","154","217","0","0","15","15","122","0","9","23","4","15","13","3","0","1","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","9","3"
"L6915","Service","ceilometer.openstack.common.service.Service~Cl","L6780","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","429","1","453","25","0","0","0","0","0","0","0","0","5","1","1","6","0","0","0","0","5","0.210526","4","1","0.210526","4","0","0","0","0","0","15","25","0","0","5","5","9","15","25","0","0","5","5","9","0","0","9","0","5","5","0","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6803","Services","ceilometer.openstack.common.service.Services~Cl","L6780","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","456","1","501","19","0","0","0","0","0","0","0","0","5","1","1","9","0","1","0","0","6","0.244444","11","7","0.244444","11","0","0","0","0","0","34","46","0","0","6","6","19","34","46","0","0","6","6","19","0","0","11","0","6","6","0","0","1","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7034","Thread","ceilometer.openstack.common.threadgroup.Thread~Cl","L7025","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","34","1","50","47","0","0","0","0","0","0","0","0","4","0","0","4","0","1","0","0","4","0.285714","4","4","0.285714","4","0","0","0","0","0","10","17","0","0","4","4","5","10","17","0","0","4","4","5","0","0","9","0","3","3","0","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7052","ThreadGroup","ceilometer.openstack.common.threadgroup.ThreadGroup~Cl","L7025","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","53","1","147","33","0","0","0","0","0","0","0","0","6","2","2","22","1","0","0","0","9","0.230769","21","12","0.230769","21","0","0","0","0","0","70","95","0","0","9","9","43","70","95","0","0","9","9","43","0","0","19","4","13","13","0","0","1","0","0","0","16","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L8319","MTable","ceilometer.storage.hbase.inmemory.MTable~Cl","L8314","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\hbase\inmemory.py","27","1","234","16","0","0","0","0","0","0","0","0","9","8","4","75","0","1","0","0","11","0.191964","43","28","0.191964","43","0","0","0","0","0","181","208","0","0","11","11","120","181","208","0","0","11","11","120","0","0","28","4","25","22","0","0","1","8","0","3","18","0","0","0","0","0","1","0","0","1","0","0","2","0","0","1"
"L8371","MConnectionPool","ceilometer.storage.hbase.inmemory.MConnectionPool~Cl","L8314","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\hbase\inmemory.py","237","1","242","24","0","0","0","0","0","0","0","0","2","0","0","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","6","0","0","2","2","2","5","6","0","0","2","2","2","0","0","7","0","3","2","0","0","1","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8374","MConnection","ceilometer.storage.hbase.inmemory.MConnection~Cl","L8314","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\hbase\inmemory.py","245","1","271","38","0","0","0","0","0","0","0","0","6","1","1","9","1","1","0","0","7","0.047619","1","1","0.047619","1","0","0","0","0","0","20","27","0","0","7","7","12","20","27","0","0","7","7","12","0","0","17","1","7","6","1","0","1","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"L8528","ConnectionPool","ceilometer.storage.mongo.utils.ConnectionPool~Cl","L8507","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\mongo\utils.py","155","1","201","29","0","0","0","0","0","0","0","0","2","3","3","8","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","43","47","0","0","3","3","30","43","47","0","0","3","3","30","0","0","9","0","5","4","0","0","1","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8540","QueryTransformer","ceilometer.storage.mongo.utils.QueryTransformer~Cl","L8507","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\mongo\utils.py","204","1","323","59","0","0","0","0","0","0","0","0","2","2","1","14","0","0","0","1","10","0.113208","12","5","0.113208","12","0","0","0","0","0","94","120","3","3","9","7","62","94","120","3","3","9","9","62","0","0","18","1","13","14","0","0","1","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8602","JSONEncodedDict","ceilometer.storage.sqlalchemy.models.JSONEncodedDict~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","38","1","51","20","0","0","0","0","0","0","0","0","2","1","1","4","0","0","0","0","2","0.0909091","1","1","0.0909091","1","0","0","0","0","0","10","14","1","1","2","2","6","10","14","1","1","2","2","6","0","0","7","3","4","2","3","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"L8616","PreciseTimestamp","ceilometer.storage.sqlalchemy.models.PreciseTimestamp~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","54","1","78","20","0","0","0","0","0","0","0","0","3","2","1","8","0","0","0","0","3","0.047619","1","1","0.047619","1","0","0","0","0","0","20","25","1","1","3","3","13","20","25","1","1","3","3","13","0","0","9","1","5","3","3","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8633","CeilometerBase","ceilometer.storage.sqlalchemy.models.CeilometerBase~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","81","1","96","31","0","0","0","0","0","0","0","0","3","1","1","4","0","0","0","0","3","0.142857","2","2","0.142857","2","0","0","0","0","0","12","16","2","2","3","3","4","12","16","2","2","3","3","4","0","0","7","0","2","1","0","0","1","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8652","MetaText","ceilometer.storage.sqlalchemy.models.MetaText~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","102","1","111","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.111111","1","1","0.111111","1","0","0","0","0","0","8","10","5","5","0","0","0","8","10","5","5","0","0","0","0","0","2","1","2","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8660","MetaBool","ceilometer.storage.sqlalchemy.models.MetaBool~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","114","1","123","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.111111","1","1","0.111111","1","0","0","0","0","0","8","10","5","5","0","0","0","8","10","5","5","0","0","0","0","0","2","1","2","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8668","MetaBigInt","ceilometer.storage.sqlalchemy.models.MetaBigInt~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","126","1","135","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.111111","1","1","0.111111","1","0","0","0","0","0","8","10","5","5","0","0","0","8","10","5","5","0","0","0","0","0","2","1","2","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8676","MetaFloat","ceilometer.storage.sqlalchemy.models.MetaFloat~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","138","1","147","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.111111","1","1","0.111111","1","0","0","0","0","0","8","10","5","5","0","0","0","8","10","5","5","0","0","0","0","0","2","1","2","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8684","Meter","ceilometer.storage.sqlalchemy.models.Meter~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","150","1","162","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0833333","1","1","0.0833333","1","0","0","0","0","0","11","13","7","7","0","0","0","11","13","7","7","0","0","0","0","0","3","1","2","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L8694","Sample","ceilometer.storage.sqlalchemy.models.Sample~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","165","1","195","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0333333","1","1","0.0333333","1","0","0","0","0","0","29","31","18","18","0","0","0","29","31","18","18","0","0","0","0","0","5","3","3","3","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"L8715","MeterSample","ceilometer.storage.sqlalchemy.models.MeterSample~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","198","1","213","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.333333","5","5","0.333333","5","0","0","0","0","0","10","16","9","9","0","0","0","10","16","9","9","0","0","0","0","2","2","1","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0"
"L8727","Alarm","ceilometer.storage.sqlalchemy.models.Alarm~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","216","1","243","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0416667","1","1","0.0416667","1","0","0","0","0","0","23","28","18","18","0","0","0","23","28","18","18","0","0","0","0","0","5","3","1","2","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"L8748","AlarmChange","ceilometer.storage.sqlalchemy.models.AlarmChange~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","246","1","259","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0714286","1","1","0.0714286","1","0","0","0","0","0","13","14","10","10","0","0","0","13","14","10","10","0","0","0","0","0","4","2","1","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L8761","EventType","ceilometer.storage.sqlalchemy.models.EventType~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","262","1","273","44","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","2","0.111111","1","1","0.111111","1","0","0","0","0","0","8","12","3","3","2","2","2","8","12","3","3","2","2","2","0","0","7","0","2","1","0","0","1","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8774","Event","ceilometer.storage.sqlalchemy.models.Event~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","276","1","299","77","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21","24","7","7","2","2","4","21","24","7","7","2","2","4","0","0","8","0","3","2","0","0","1","0","0","1","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L8792","TraitType","ceilometer.storage.sqlalchemy.models.TraitType~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","302","1","325","65","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","2","0.333333","7","7","0.333333","7","0","0","0","0","0","14","24","5","5","2","2","3","14","24","5","5","2","2","3","0","0","5","0","2","1","0","0","1","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8808","Trait","ceilometer.storage.sqlalchemy.models.Trait~Cl","L8598","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\models.py","328","1","391","64","0","0","0","0","0","0","0","0","3","1","1","10","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","54","64","12","12","3","3","21","54","64","12","12","3","3","21","0","0","12","0","5","3","0","0","1","0","0","2","8","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"L8840","QueryTransformer","ceilometer.storage.sqlalchemy.utils.QueryTransformer~Cl","L8836","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\sqlalchemy\utils.py","39","1","124","25","0","0","0","0","0","0","0","0","9","2","2","17","0","0","0","0","9","0.0540541","4","0","0.0540541","4","0","0","0","0","0","70","86","3","3","9","9","40","70","86","3","3","9","9","40","0","0","19","2","12","13","0","0","1","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"L3520","HyperVInspector","ceilometer.compute.virt.hyperv.inspector.HyperVInspector~Cl","L3514","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\compute\virt\hyperv\inspector.py","30","1","85","31","0","0","0","0","0","0","0","0","5","1","1","8","0","0","0","0","5","0.0444444","2","0","0.0444444","2","0","0","0","0","0","43","56","0","0","5","5","18","43","56","0","0","5","5","18","0","0","13","6","3","1","4","0","1","0","0","0","12","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2"
"L3543","HyperVException","ceilometer.compute.virt.hyperv.utilsv2.HyperVException~Cl","L3537","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\compute\virt\hyperv\utilsv2.py","38","1","39","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","2","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
